Year,Sex,Age,Risk,Value
0,0,39,3,31671.133348022144
0,0,39,4,0.8717483361995269
0,0,39,5,39.817062238405
0,0,39,6,0.0
0,0,39,7,0.0
0,0,40,0,6.617078681948351
0,0,40,1,4198.795440580505
0,0,40,2,29250.937297642784
0,0,40,3,30999.734122980703
0,0,40,4,0.7154432661158134
0,0,40,5,35.200616847909416
0,0,40,6,0.0
0,0,40,7,0.0
0,0,41,0,5.128722579177154
0,0,41,1,3775.649457152427
0,0,41,2,28366.728531946002
0,0,41,3,30332.76099183197
0,0,41,4,0.5876192734292367
0,0,41,5,31.14467721696171
0,0,41,6,0.0
0,0,41,7,0.0
0,0,42,0,3.9720048829096917
0,0,42,1,3392.323812753521
0,0,42,2,27485.53578808654
0,0,42,3,29635.106547407395
0,0,42,4,0.4830353997955401
0,0,42,5,27.578811469805878
0,0,42,6,0.0
0,0,42,7,0.0
0,0,43,0,3.0708779889839546
0,0,43,1,3042.5577760337537
0,0,43,2,26584.229945046125
0,0,43,3,28884.30238459142
0,0,43,4,0.3974162752715929
0,0,43,5,24.4416000644128
0,0,43,6,0.0
0,0,43,7,0.0
0,0,44,0,2.369975733537376
0,0,44,1,2723.923120244516
0,0,44,2,25665.476572986914
0,0,44,3,28085.22356315458
0,0,44,4,0.32727629726743873
0,0,44,5,21.679491583159862
0,0,44,6,0.0
0,0,44,7,0.0
0,0,45,0,1.8242152576415815
0,0,45,1,2432.145747978139
0,0,45,2,24711.87943294812
0,0,45,3,27220.635033650844
0,0,45,4,0.2697747607762488
0,0,45,5,19.245795404455833
0,0,45,6,0.0
0,0,45,7,0.0
0,0,46,0,1.4026312966253909
0,0,46,1,2169.247604468513
0,0,46,2,23767.349465885796
0,0,46,3,26340.677903508244
0,0,46,4,0.22259690273521765
0,0,46,5,17.099797938065276
0,0,46,6,0.0
0,0,46,7,0.0
0,0,47,0,1.0756179672600914
0,0,47,1,1929.5975505401861
0,0,47,2,22797.57428521028
0,0,47,3,25409.362700409933
0,0,47,4,0.1838564931948117
0,0,47,5,15.205989379128967
0,0,47,6,0.0
0,0,47,7,0.0
0,0,48,0,0.8214525968430197
0,0,48,1,1709.3325361221434
0,0,48,2,21776.821100641442
0,0,48,3,24399.33950578611
0,0,48,4,0.15201624357867555
0,0,48,5,13.533388609870528
0,0,48,6,0.0
0,0,48,7,0.0
0,0,49,0,0.6251760807131628
0,0,49,1,1508.9508446979892
0,0,49,2,20729.34393712075
0,0,49,3,23338.89926444117
0,0,49,4,0.1258228833120034
0,0,49,5,12.054954776058672
0,0,49,6,0.0
0,0,49,7,0.0
0,0,50,0,0.4729965671770003
0,0,50,1,1324.2003734780299
0,0,50,2,19615.70299173191
0,0,50,3,22184.772308883792
0,0,50,4,0.10425427021930479
0,0,50,5,10.747075068868396
0,0,50,6,0.0
0,0,50,7,0.0
0,0,51,0,0.35603557770923394
0,0,51,1,1156.1313113966785
0,0,51,2,18466.93213610315
0,0,51,3,20972.904921303867
0,0,51,4,0.08647634571044881
0,0,51,5,9.589119272874564
0,0,51,6,0.0
0,0,51,7,0.0
0,0,52,0,0.26619843473052734
0,0,52,1,1002.6124484996917
0,0,52,2,17268.56590559495
0,0,52,3,19687.920586696684
0,0,52,4,0.07180812612038036
0,0,52,5,8.563052647818889
0,0,52,6,0.0
0,0,52,7,0.0
0,0,53,0,0.19740132578781217
0,0,53,1,862.3585772749947
0,0,53,2,16015.67427970986
0,0,53,3,18325.056948782167
0,0,53,4,0.05969324246718634
0,0,53,5,7.653099664719658
0,0,53,6,0.0
0,0,53,7,0.0
0,0,54,0,0.1452356362060683
0,0,54,1,735.8988856672246
0,0,54,2,14736.98209678714
0,0,54,3,16918.078653100685
0,0,54,4,0.04967680919077158
0,0,54,5,6.845451999543973
0,0,54,6,0.0
0,0,54,7,0.0
0,0,55,0,0.10590980467303596
0,0,55,1,622.4229786825096
0,0,55,2,13440.279438319267
0,0,55,3,15477.022271576578
0,0,55,4,0.041386625181491034
0,0,55,5,6.128014991782674
0,0,55,6,0.0
0,0,55,7,0.0
0,0,56,0,0.07661576449765685
0,0,56,1,522.2396321262057
0,0,56,2,12159.7381873976
0,0,56,3,14042.42085931798
0,0,56,4,0.03451789429785587
0,0,56,5,5.49018749941321
0,0,56,6,0.0
0,0,56,7,0.0
0,0,57,0,0.055925455532953305
0,0,57,1,442.14149317115135
0,0,57,2,11100.61230546757
0,0,57,3,12853.23878437413
0,0,57,4,0.028820803705943022
0,0,57,5,4.922670727899527
0,0,57,6,0.0
0,0,57,7,0.0
0,0,58,0,0.0402984939703112
0,0,58,1,369.5209231712779
0,0,58,2,10003.584403019497
0,0,58,3,11611.41298270993
0,0,58,4,0.024090422139060822
0,0,58,5,4.417302183179502
0,0,58,6,0.0
0,0,58,7,0.0
0,0,59,0,0.02889675577519648
0,0,59,1,307.32390431140936
0,0,59,2,8971.059666733168
0,0,59,3,10436.60046231554
0,0,59,4,0.020158481247198656
0,0,59,5,3.9669114028534387
0,0,59,6,0.0
0,0,59,7,0.0
0,0,60,0,0.020674821322529614
0,0,60,1,255.02619773878197
0,0,60,2,8027.178927963641
0,0,60,3,9358.192118228671
0,0,60,4,0.0168866855434922
0,0,60,5,3.565194562034319
0,0,60,6,0.0
0,0,60,7,0.0
0,0,61,0,0.014776929655145342
0,0,61,1,211.40824515367007
0,0,61,2,7175.147366125084
0,0,61,3,8381.208845091525
0,0,61,4,0.014161263426787845
0,0,61,5,3.2066054366355528
0,0,61,6,0.0
0,0,61,7,0.0
0,0,62,0,0.01057438977188183
0,0,62,1,175.46348316312265
0,0,62,2,6421.3516331934325
0,0,62,3,7514.276160183677
0,0,62,4,0.011888526141503037
0,0,62,5,2.886260543853412
0,0,62,6,0.0
0,0,62,7,0.0
0,0,63,0,0.007489086645468353
0,0,63,1,144.12965550891664
0,0,63,2,5687.533945458589
0,0,63,3,6666.719062128068
0,0,63,4,0.009991245662784285
0,0,63,5,2.599856572115827
0,0,63,6,0.0
0,0,63,7,0.0
0,0,64,0,0.005261174543235872
0,0,64,1,117.43558555223153
0,0,64,2,4996.910736967639
0,0,64,3,5866.296412140222
0,0,64,4,0.008405698258386041
0,0,64,5,2.343598467104392
0,0,64,6,0.0
0,0,64,7,0.0
0,0,65,0,0.021593285132033038
0,0,65,1,559.0175260379618
0,0,65,2,25653.171410041734
0,0,65,3,30159.789470635165
0,0,65,4,0.0
0,0,65,5,0.0
0,0,65,6,0.0
0,0,65,7,0.0
0,1,0,0,153984.61719681113
0,1,0,1,38846.086605985976
0,1,0,2,1868.0247877486981
0,1,0,3,0.0
0,1,0,4,2.09702344992258e-08
0,1,0,5,2357.54043970754
0,1,0,6,80.25669581983115
0,1,0,7,100.32086977478893
0,1,1,0,110793.01011304773
0,1,1,1,62204.649349380445
0,1,1,2,4462.242346780152
0,1,1,3,149.6044707915908
0,1,1,4,0.0012530701567097342
0,1,1,5,3868.9925182829165
0,1,1,6,131.71038360112053
0,1,1,7,164.63797950140068
0,1,2,0,79923.47120891829
0,1,2,1,75157.33960891856
0,1,2,2,7222.757584137232
0,1,2,3,490.56111873660234
0,1,2,4,0.1772375172902841
0,1,2,5,4798.608594492538
0,1,2,6,163.3568883231502
0,1,2,7,204.19611040393778
0,1,3,0,57023.118687234266
0,1,3,1,80104.08434285714
0,1,3,2,9704.775217608603
0,1,3,3,1002.5630363474543
0,1,3,4,2.9604591639310094
0,1,3,5,5258.49839670779
0,1,3,6,179.01271137728645
0,1,3,7,223.76588922160806
0,1,4,0,41073.84791474651
0,1,4,1,81079.07399840096
0,1,4,2,11906.788444968657
0,1,4,3,1663.2711450460097
0,1,4,4,17.061235112596016
0,1,4,5,5481.218841284579
0,1,4,6,186.59468395862396
0,1,4,7,233.24335494827994
0,1,5,0,29800.7554534537
0,1,5,1,79621.43030651014
0,1,5,2,13789.390784315448
0,1,5,3,2441.174102287763
0,1,5,4,53.248832422162344
0,1,5,5,5552.319177609051
0,1,5,6,189.0151209398826
0,1,5,7,236.2689011748532
0,1,6,0,21870.277064303435
0,1,6,1,77144.07889588256
0,1,6,2,15439.701745865159
0,1,6,3,3323.7020507900875
0,1,6,4,113.06164672221708
0,1,6,5,5558.144330272089
0,1,6,6,189.21342400926264
0,1,6,7,236.5167800115783
0,1,7,0,16917.15474015309
0,1,7,1,77416.59350640728
0,1,7,2,17628.461492068156
0,1,7,3,4483.362048499317
0,1,7,4,186.48195691896663
0,1,7,5,5771.1958014532765
0,1,7,6,196.4662400494733
0,1,7,7,245.58280006184162
0,1,8,0,12197.940664513813
0,1,8,1,71507.30093610397
0,1,8,2,18297.421029799785
0,1,8,3,5381.68649431866
0,1,8,4,259.0404126013939
0,1,8,5,5523.351680333271
0,1,8,6,188.02899337304757
0,1,8,7,235.03624171630946
0,1,9,0,8970.84286764929
0,1,9,1,66731.24360274753
0,1,9,2,18995.466727653053
0,1,9,3,6355.236397850333
0,1,9,4,319.2943904827666
0,1,9,5,5346.663453657729
0,1,9,6,182.0140750181355
0,1,9,7,227.51759377266936
0,1,10,0,6603.797343468745
0,1,10,1,61883.86935182089
0,1,10,2,19432.912362786527
0,1,10,3,7298.252703955245
0,1,10,4,360.2603783284957
0,1,10,5,5148.085925182518
0,1,10,6,175.25398894238361
0,1,10,7,219.06748617797953
0,1,11,0,4852.6916621979835
0,1,11,1,56966.549325946944
0,1,11,2,19595.0815104499
0,1,11,3,8171.323701390368
0,1,11,4,379.48538626408475
0,1,11,5,4924.382639455059
0,1,11,6,167.63855793889567
0,1,11,7,209.54819742361954
0,1,12,0,3560.889687997835
0,1,12,1,52136.8101514837
0,1,12,2,19526.13699746245
0,1,12,3,8958.685125464293
0,1,12,4,379.5524129608931
0,1,12,5,4686.410658764164
0,1,12,6,159.53738412814178
0,1,12,7,199.4217301601772
0,1,13,0,2614.1501608892386
0,1,13,1,47573.15982627883
0,1,13,2,19298.494136649668
0,1,13,3,9665.519122091517
0,1,13,4,364.9854796311947
0,1,13,5,4449.209499484565
0,1,13,6,151.46245104628304
0,1,13,7,189.32806380785377
0,1,14,0,1924.7278563040877
0,1,14,1,43416.240596740914
0,1,14,2,18991.182133478473
0,1,14,3,10312.54573491188
0,1,14,4,340.65895226034866
0,1,14,5,4226.941433985087
0,1,14,6,143.89587860374766
0,1,14,7,179.86984825468454
0,1,15,0,1422.4437948943785
0,1,15,1,39684.04676486533
0,1,15,2,18644.83038045256
0,1,15,3,10911.372344823485
0,1,15,4,310.2919268262142
0,1,15,5,4023.867278523267
0,1,15,6,136.98271586462184
0,1,15,7,171.2283948307773
0,1,16,0,1055.0932808218968
0,1,16,1,36341.73334061342
0,1,16,2,18277.318929661076
0,1,16,3,11466.35728072312
0,1,16,4,276.8139422325604
0,1,16,5,3839.416624753813
0,1,16,6,130.70354467247026
0,1,16,7,163.3794308405878
0,1,17,0,786.1678087025797
0,1,17,1,33385.24211594892
0,1,17,2,17921.474575064087
0,1,17,3,11995.057849031973
0,1,17,4,242.88002368558136
0,1,17,5,3676.415139541934
0,1,17,6,125.15455794185311
0,1,17,7,156.44319742731636
0,1,18,0,588.8014087924092
0,1,18,1,30792.502275098588
0,1,18,2,17599.39874070221
0,1,18,3,12513.253194412324
0,1,18,4,210.2970736127377
0,1,18,5,3535.8797363771023
0,1,18,6,120.37037400432692
0,1,18,7,150.46296750540867
0,1,19,0,444.32364605016136
0,1,19,1,28590.281454519944
0,1,19,2,17359.823905935755
0,1,19,3,13060.653156088321
0,1,19,4,180.17045478455051
0,1,19,5,3424.5408290013
0,1,19,6,116.58011332770387
0,1,19,7,145.72514165962986
0,1,20,0,336.7541511587664
0,1,20,1,26641.328667220332
0,1,20,2,17151.12442827267
0,1,20,3,13605.41850703062
0,1,20,4,152.99053142609668
0,1,20,5,3329.657741906676
0,1,20,6,113.35005078831242
0,1,20,7,141.68756348539054
0,1,21,0,254.2834785240841
0,1,21,1,24718.744929403514
0,1,21,2,16841.936468524273
0,1,21,3,14040.78042971988
0,1,21,4,128.91564465242615
0,1,21,5,3224.3352209137547
0,1,21,6,109.76460326514912
0,1,21,7,137.20575408143642
0,1,22,0,192.4344300092967
0,1,22,1,22974.524256773053
0,1,22,2,16541.129544301013
0,1,22,3,14448.862015070305
0,1,22,4,107.95069722524613
0,1,22,5,3128.417650825291
0,1,22,6,106.49932428341417
0,1,22,7,133.12415535426774
0,1,23,0,145.98208175417724
0,1,23,1,21396.772234395914
0,1,23,2,16256.40196097131
0,1,23,3,14837.13255304
0,1,23,4,89.93671080950774
0,1,23,5,3042.085446355398
0,1,23,6,103.5603556206093
0,1,23,7,129.45044452576164
0,1,24,0,111.04890614482943
0,1,24,1,19976.0359122484
0,1,24,2,15996.294125649576
0,1,24,3,15215.203107906138
0,1,24,4,74.62224010822588
0,1,24,5,2965.8275003456574
0,1,24,6,100.96434043729897
0,1,24,7,126.20542554662373
0,1,25,0,84.59451041577346
0,1,25,1,18671.13465463425
0,1,25,2,15741.767534162951
0,1,25,3,15566.812232772994
0,1,25,4,61.70645649303201
0,1,25,5,2895.201672275631
0,1,25,6,98.56005692853215
0,1,25,7,123.20007116066517
0,1,26,0,64.36457401989009
0,1,26,1,17426.77803271969
0,1,26,2,15454.914431487248
0,1,26,3,15853.578570620313
0,1,26,4,50.8833886966911
0,1,26,5,2822.577673051964
0,1,26,6,96.08775057198177
0,1,26,7,120.10968821497721
0,1,27,0,48.9435878094104
0,1,27,1,16252.975544631132
0,1,27,2,15149.376939667382
0,1,27,3,16086.50931865333
0,1,27,4,41.865540736259554
0,1,27,5,2749.9441608055913
0,1,27,6,93.61512036784991
0,1,27,7,117.01890045981241
0,1,28,0,37.21562385983727
0,1,28,1,15155.432371304161
0,1,28,2,14836.559924080806
0,1,28,3,16276.391813185171
0,1,28,4,34.38638949330586
0,1,28,5,2678.8998025834076
0,1,28,6,91.196589024116
0,1,28,7,113.99573628014502
0,1,29,0,28.30570226273475
0,1,29,1,14134.265790084655
0,1,29,2,14523.484972589731
0,1,29,3,16430.851164614778
0,1,29,4,28.206406988897108
0,1,29,5,2610.2849674692193
0,1,29,6,88.86076485001597
0,1,29,7,111.07595606251999
0,1,30,0,21.498406207820437
0,1,30,1,13161.985310464634
0,1,30,2,14187.794695626959
0,1,30,3,16524.389506480846
0,1,30,4,23.11469740519899
0,1,30,5,2539.728269340464
0,1,30,6,86.45883470095197
0,1,30,7,108.07354337619
0,1,31,0,16.277291926450655
0,1,31,1,12217.437033228087
0,1,31,2,13809.0046131095
0,1,31,3,16530.952475414386
0,1,31,4,18.929239055988123
0,1,31,5,2463.3027571074144
0,1,31,6,83.85711513557156
0,1,31,7,104.82139391946448
0,1,32,0,12.286529166298031
0,1,32,1,11305.325900993508
0,1,32,2,13392.866217611292
0,1,32,3,16454.353934259387
0,1,32,4,15.49517045217527
0,1,32,5,2381.8251122998945
0,1,32,6,81.0834080782943
0,1,32,7,101.35426009786791
0,1,33,0,9.253281796628913
0,1,33,1,10437.190975914613
0,1,33,2,12954.626440217746
0,1,33,3,16311.385829359453
0,1,33,4,12.681643831104036
0,1,33,5,2297.809030230961
0,1,33,6,78.2232861355221
0,1,33,7,97.77910766940265
0,1,34,0,6.959392371567602
0,1,34,1,9622.21907647279
0,1,34,2,12509.217178046392
0,1,34,3,16120.511577893132
0,1,34,4,10.378983568121173
0,1,34,5,2213.711815073442
0,1,34,6,75.36040221526612
0,1,34,7,94.20050276908266
0,1,35,0,5.226470300509395
0,1,35,1,8857.55554062129
0,1,35,2,12057.647825397667
0,1,35,3,15883.736261339029
0,1,35,4,8.495826359292732
0,1,35,5,2129.537435263449
0,1,35,6,72.4948914132238
0,1,35,7,90.61861426652978
0,1,36,0,3.9220706075143568
0,1,36,1,8147.237533599675
0,1,36,2,11610.432132665777
0,1,36,3,15616.033220487549
0,1,36,4,6.956477488554131
0,1,36,5,2046.98967819366
0,1,36,6,69.68475500233737
0,1,36,7,87.10594375292173
0,1,37,0,2.942919729124302
0,1,37,1,7492.957126306045
0,1,37,2,11176.075561428013
0,1,37,3,15330.801431688931
0,1,37,4,5.698491132970642
0,1,37,5,1967.430139611215
0,1,37,6,66.97634517825414
0,1,37,7,83.72043147281768
0,1,38,0,2.206153936796839
0,1,38,1,6884.661323058038
0,1,38,2,10745.756599151837
0,1,38,3,15018.089026134936
0,1,38,4,4.670501014536113
0,1,38,5,1889.188067340435
0,1,38,6,64.31278527116375
0,1,38,7,80.39098158895472
0,1,39,0,1.6522368449740719
0,1,39,1,6319.526571266031
0,1,39,2,10320.189880083546
0,1,39,3,14680.560865418665
0,1,39,4,3.8303645985995978
0,1,39,5,1812.2931906507563
0,1,39,6,61.695087341302354
0,1,39,7,77.11885917662796
0,1,40,0,1.237703357357058
0,1,40,1,5802.150772690548
0,1,40,2,9912.431282595346
0,1,40,3,14338.774998154307
0,1,40,4,3.143576917429444
0,1,40,5,1738.9543057114233
0,1,40,6,59.198444449750596
0,1,40,7,73.99805556218827
0,1,41,0,0.9276063878412643
0,1,41,1,5329.568748308723
0,1,41,2,9523.976301836185
0,1,41,3,13997.471361651455
0,1,41,4,2.5819322669654388
0,1,41,5,1669.3589866228535
0,1,41,6,56.82924209779929
0,1,41,7,71.03655262224913
0,1,42,0,0.6945697764334468
0,1,42,1,4890.988099791551
0,1,42,2,9141.37648202711
0,1,42,3,13639.117362773159
0,1,42,4,2.122402334659327
0,1,42,5,1601.089050151583
0,1,42,6,54.50515915409647
0,1,42,7,68.13144894262061
0,1,43,0,0.5192666856856075
0,1,43,1,4481.472213103179
0,1,43,2,8759.595050874223
0,1,43,3,13257.637804005162
0,1,43,4,1.7462015334135947
0,1,43,5,1533.2149005356528
0,1,43,6,52.194549805469045
0,1,43,7,65.24318725683634
0,1,44,0,0.3874756611049551
0,1,44,1,4098.470948719476
0,1,44,2,8377.187860662545
0,1,44,3,12852.000113088758
0,1,44,4,1.4380144532873798
0,1,44,5,1465.4448174375204
0,1,44,6,49.887483146809224
0,1,44,7,62.35935393351156
0,1,45,0,0.28861382846058875
0,1,45,1,3741.449158179308
0,1,45,2,7996.474768299073
0,1,45,3,12426.875518679368
0,1,45,4,1.1853592866991662
0,1,45,5,1398.1515950613846
0,1,45,6,47.59665004464289
0,1,45,7,59.495812555803646
0,1,46,0,0.21455500413630846
0,1,46,1,3408.827965055587
0,1,46,2,7617.620420998381
